,Date,AAPL,IBM,CSCO,MSFT
2692,2010-09-16,276.569988,129.669998,21.93,25.33
2693,2010-09-17,275.36998700000004,130.190002,21.860001,25.219999
2694,2010-09-20,283.230007,131.78999299999998,21.75,25.43
2695,2010-09-21,283.769993,131.979996,21.639999,25.15
2696,2010-09-22,287.750004,132.570007,21.67,24.610001
2697,2010-09-23,288.9199910000001,131.669998,21.530001,24.43
2698,2010-09-24,292.319988,134.110001,22.09,24.780001
2699,2010-09-27,291.159988,134.649994,22.110001,24.73
2700,2010-09-28,286.859997,134.889999,21.860001,24.68
2701,2010-09-29,287.369995,135.479996,21.870001,24.5
2702,2010-09-30,283.749992,134.139999,21.9,24.49
2703,2010-10-01,282.5200040000001,135.639999,21.91,24.379999
2704,2010-10-04,278.639996,135.25,21.76,23.91
2705,2010-10-05,288.939991,137.660004,21.99,24.35
2706,2010-10-06,289.1900100000001,137.839996,22.299999,24.43
2707,2010-10-07,289.2199970000001,138.720001,22.389999,24.530001
2708,2010-10-08,294.069988,138.850006,22.48,24.57
2709,2010-10-11,295.360004,139.660004,22.469999,24.59
2710,2010-10-12,298.539997,139.850006,22.620001,24.83
2711,2010-10-13,300.140007,140.369995,23.18,25.34
2712,2010-10-14,302.30999,141.5,23.07,25.23
2713,2010-10-15,314.739994,141.059998,23.360001,25.540001
2714,2010-10-18,317.999989,142.830002,23.299999,25.82
2715,2010-10-19,309.489994,138.029999,22.969999,25.1
2716,2010-10-20,310.529991,139.070007,23.4,25.309999
2717,2010-10-21,309.520008,139.830002,23.26,25.42
2718,2010-10-22,307.470001,139.669998,23.48,25.379999
2719,2010-10-25,308.839993,139.839996,23.610001,25.190001
2720,2010-10-26,308.049988,140.669998,23.4,25.9
2721,2010-10-27,307.830009,141.429993,23.290001,26.049999
2722,2010-10-28,305.23999,140.899994,23.190001,26.280001
2723,2010-10-29,300.98,143.600006,22.860001,26.67
2724,2010-11-01,304.179993,143.320007,22.92,26.950001
2725,2010-11-02,309.360004,143.839996,23.17,27.389999
2726,2010-11-03,312.800003,144.169998,23.709999,27.030001
2727,2010-11-04,318.270008,146.78999299999995,24.209999,27.139999
2728,2010-11-05,317.130009,146.919998,24.26,26.85
2729,2010-11-08,318.620003,146.46000700000005,24.389999,26.809999
2730,2010-11-09,316.079998,146.139999,24.35,26.950001
2731,2010-11-10,318.030003,146.550003,24.49,26.940001
2732,2010-11-11,316.649998,145.429993,20.52,26.68
2733,2010-11-12,308.029987,143.740005,20.15,26.27
2734,2010-11-15,307.040005,143.639999,19.950001,26.200001
2735,2010-11-16,301.59,142.240005,19.440001,25.809999
2736,2010-11-17,300.499989,141.949997,19.41,25.57
2737,2010-11-18,308.429996,144.360001,19.610001,25.84
2738,2010-11-19,306.730011,145.050003,19.610001,25.690001
2739,2010-11-22,313.3599890000001,145.389999,19.559999,25.73
2740,2010-11-23,308.7300029999999,143.179993,19.200001,25.120001
2741,2010-11-24,314.799995,145.809998,19.459999,25.370001
2742,2010-11-26,315.0,143.899994,19.49,25.25
2743,2010-11-29,316.870003,142.889999,19.440001,25.309999
2744,2010-11-30,311.150005,141.46000700000005,19.16,25.26
2745,2010-12-01,316.400005,144.410004,19.32,26.040001
2746,2010-12-02,318.150005,145.179993,19.219999,26.889999
2747,2010-12-03,317.440002,145.380005,19.07,27.02
2748,2010-12-06,320.149998,144.990005,19.43,26.84
2749,2010-12-07,318.210007,144.020004,19.389999,26.870001
2750,2010-12-08,321.009991,144.979996,19.35,27.23
2751,2010-12-09,319.760002,144.300003,19.700001,27.08
2752,2010-12-10,320.559994,144.820007,19.700001,27.34
2753,2010-12-13,321.670006,144.279999,19.58,27.25
2754,2010-12-14,320.290001,145.820007,19.540001,27.620001
2755,2010-12-15,320.3599890000001,144.720001,19.469999,27.85
2756,2010-12-16,321.249996,144.550003,19.75,27.99
2757,2010-12-17,320.610008,145.0,19.549999,27.9
2758,2010-12-20,322.209991,144.509995,19.620001,27.809999
2759,2010-12-21,324.199997,145.740005,19.530001,28.07
2760,2010-12-22,325.159992,145.949997,19.559999,28.190001
2761,2010-12-23,323.60001,145.889999,19.690001,28.299999
2762,2010-12-27,324.680008,145.339996,20.16,28.07
2763,2010-12-28,325.470013,145.71000700000005,20.35,28.01
2764,2010-12-29,325.290009,146.520004,20.25,27.969999
2765,2010-12-30,323.660011,146.669998,20.23,27.85
2766,2010-12-31,322.560013,146.759995,20.23,27.91
2767,2011-01-03,329.57,147.479996,20.49,27.98
2768,2011-01-04,331.290012,147.639999,20.52,28.09
2769,2011-01-05,334.000008,147.050003,20.77,28.0
2770,2011-01-06,333.729988,148.660004,20.950001,28.82
2771,2011-01-07,336.120003,147.929993,20.969999,28.6
2772,2011-01-10,342.450001,147.639999,20.790001,28.219999
2773,2011-01-11,341.639996,147.279999,20.879999,28.110001
2774,2011-01-12,344.420006,149.100006,21.120001,28.549999
2775,2011-01-13,345.680008,148.820007,21.08,28.190001
2776,2011-01-14,348.479992,150.0,21.209999,28.299999
2777,2011-01-18,340.650013,150.649994,21.219999,28.66
2778,2011-01-19,338.840012,155.690002,20.82,28.469999
2779,2011-01-20,332.680004,155.800003,20.77,28.35
2780,2011-01-21,326.720001,155.5,20.73,28.02
2781,2011-01-24,337.449993,159.630005,21.17,28.379999
2782,2011-01-25,341.39999,161.440002,21.540001,28.450001
2783,2011-01-26,343.850006,161.03999299999995,21.42,28.780001
2784,2011-01-27,343.209991,161.070007,21.440001,28.870001
2785,2011-01-28,336.100002,159.21000700000005,20.93,27.75
2786,2011-01-31,339.319996,162.0,21.15,27.73
2787,2011-02-01,345.030006,163.559998,21.469999,27.99
2788,2011-02-02,344.320004,163.300003,21.620001,27.940001
2789,2011-02-03,343.4400100000001,163.529999,21.91,27.65
2790,2011-02-04,346.5,164.0,22.049999,27.77
2791,2011-02-07,351.87999,164.820007,22.030001,28.200001
2792,2011-02-08,355.200012,166.050003,21.99,28.280001
2793,2011-02-09,358.16,164.649994,22.040001,27.969999
2794,2011-02-10,354.539997,164.089996,18.92,27.5
2795,2011-02-11,356.85001,163.850006,18.700001,27.25
2796,2011-02-14,359.179996,163.220001,18.809999,27.23
2797,2011-02-15,359.900013,162.839996,18.67,26.959999
2798,2011-02-16,363.129993,163.399994,18.58,27.02
2799,2011-02-17,358.300003,164.240005,18.68,27.209999
2800,2011-02-18,350.560013,164.839996,18.85,27.059999
2801,2011-02-22,338.6099930000001,161.949997,18.59,26.59
2802,2011-02-23,342.619991,160.179993,18.4,26.59
2803,2011-02-24,342.879997,160.770004,18.360001,26.77
2804,2011-02-25,348.160011,162.279999,18.639999,26.549999
2805,2011-02-28,353.210007,161.880005,18.559999,26.58
2806,2011-03-01,349.309998,159.970001,18.559999,26.16
2807,2011-03-02,352.119995,160.160004,18.5,26.08
2808,2011-03-03,359.560005,163.479996,18.530001,26.200001
2809,2011-03-04,359.999989,161.830002,18.4,25.950001
2810,2011-03-07,355.3599890000001,159.929993,18.200001,25.719999
2811,2011-03-08,355.759998,162.279999,18.219999,25.91
2812,2011-03-09,352.46999,165.860001,18.120001,25.889999
2813,2011-03-10,346.6699910000001,162.020004,17.92,25.41
2814,2011-03-11,351.990005,162.429993,17.950001,25.68
2815,2011-03-14,353.560001,161.389999,17.85,25.690001
2816,2011-03-15,345.4299890000001,159.020004,17.389999,25.389999
2817,2011-03-16,330.01001,153.0,17.049999,24.790001
2818,2011-03-17,334.639996,154.179993,17.0,24.780001
2819,2011-03-18,330.669998,155.889999,17.139999,24.799999
2820,2011-03-21,339.299995,157.679993,17.389999,25.33
2821,2011-03-22,341.200012,158.0,17.450001,25.299999
2822,2011-03-23,339.190006,159.529999,17.58,25.540001
2823,2011-03-24,344.970005,160.03999299999995,17.360001,25.809999
2824,2011-03-25,351.540009,162.179993,17.280001000000002,25.620001
2825,2011-03-28,350.4400100000001,161.369995,17.190001000000002,25.41
2826,2011-03-29,350.959995,162.880005,17.440001000000002,25.49
2827,2011-03-30,348.630009,163.600006,17.33,25.610001
2828,2011-03-31,348.5100060000001,163.070007,17.15,25.389999
2829,2011-04-01,344.560009,164.270004,17.040001,25.48
2830,2011-04-04,341.189999,164.25,17.059998999999998,25.549999
2831,2011-04-05,338.8899990000001,163.990005,17.219998999999998,25.780001
2832,2011-04-06,338.0399930000001,164.03999299999995,18.07,26.15
2833,2011-04-07,338.079994,164.380005,17.91,26.200001
2834,2011-04-08,335.060005,164.050003,17.65,26.07
2835,2011-04-11,330.799988,163.949997,17.469998999999998,25.98
2836,2011-04-12,332.399998,163.25,17.440001000000002,25.639999
2837,2011-04-13,336.12999,163.949997,17.25,25.629999
2838,2011-04-14,332.419998,164.970001,17.17,25.42
2839,2011-04-15,327.459991,166.21000700000005,17.030001000000002,25.370001
2840,2011-04-18,331.849998,165.940002,16.73,25.08
2841,2011-04-19,337.8599890000001,165.399994,16.610001,25.15
2842,2011-04-20,342.41,164.75,16.93,25.76
2843,2011-04-21,350.699989,168.279999,16.940001000000002,25.52
2844,2011-04-25,353.010002,167.669998,17.1,25.610001
2845,2011-04-26,350.42001,168.490005,17.52,26.190001
2846,2011-04-27,350.14999,170.369995,17.190001000000002,26.379999
2847,2011-04-28,346.749992,170.779999,17.290001,26.709999
2848,2011-04-29,350.12999,170.580002,17.52,25.92
2849,2011-05-02,346.2799950000001,172.149994,17.58,25.66
2850,2011-05-03,348.200012,172.869995,17.41,25.809999
2851,2011-05-04,349.570004,170.619995,17.469998999999998,26.059999
2852,2011-05-05,346.749992,168.46000700000005,17.48,25.790001
2853,2011-05-06,346.660004,168.889999,17.559998999999998,25.870001
2854,2011-05-09,347.599998,169.100006,17.6,25.83
2855,2011-05-10,349.450001,170.380005,17.790001,25.67
2856,2011-05-11,347.2300029999999,169.5,17.780001000000006,25.360001
2857,2011-05-12,346.569988,172.240005,16.93,25.32
2858,2011-05-13,340.499996,169.919998,16.879998999999998,25.030001
2859,2011-05-16,333.299992,168.860001,16.6,24.57
2860,2011-05-17,336.140003,170.5,16.639999,24.52
2861,2011-05-18,339.869995,170.440002,16.65,24.690001
2862,2011-05-19,340.53001,170.589996,16.66,24.719999
2863,2011-05-20,335.220009,170.160004,16.530001000000002,24.49
2864,2011-05-23,334.39999,168.259995,16.35,24.17
2865,2011-05-24,332.190006,167.990005,16.27,24.15
2866,2011-05-25,336.779991,167.75,16.190001000000002,24.190001
2867,2011-05-26,335.000004,167.179993,16.25,24.67
2868,2011-05-27,337.409992,167.5,16.459999,24.76
2869,2011-05-31,347.82999,168.929993,16.799999,25.01
2870,2011-06-01,345.509991,166.559998,16.379998999999998,24.43
2871,2011-06-02,346.099991,166.089996,16.25,24.219999
2872,2011-06-03,343.4400100000001,165.050003,16.01,23.91
2873,2011-06-06,338.0399930000001,164.75,15.99,24.01
2874,2011-06-07,332.039989,163.690002,15.51,24.059999
2875,2011-06-08,332.239994,164.339996,15.3,23.940001
2876,2011-06-09,331.48999,164.839996,15.31,23.959999
2877,2011-06-10,325.900009,163.179993,15.12,23.709999
2878,2011-06-13,326.599998,163.169998,15.06,24.040001
2879,2011-06-14,332.439999,164.119995,15.08,24.219999
2880,2011-06-15,326.749989,162.330002,14.84,23.74
2881,2011-06-16,325.159992,162.669998,15.05,24.0
2882,2011-06-17,320.259987,164.440002,14.97,24.26
2883,2011-06-20,315.320007,165.020004,15.14,24.469999
2884,2011-06-21,325.299995,166.220001,15.51,24.76
2885,2011-06-22,322.6100009999999,165.679993,15.36,24.65
2886,2011-06-23,331.230011,166.119995,15.47,24.629999
2887,2011-06-24,326.350006,165.070007,14.93,24.299999
2888,2011-06-27,332.039989,167.619995,15.05,25.200001
2889,2011-06-28,335.26001,170.009995,15.13,25.799999
2890,2011-06-29,334.040009,170.53999299999995,15.34,25.620001
2891,2011-06-30,335.670006,171.550003,15.61,26.0
2892,2011-07-01,343.2600060000001,174.53999299999995,15.86,26.02
2893,2011-07-05,349.43,175.429993,15.67,26.030001
2894,2011-07-06,351.759987,177.71000700000005,15.56,26.33
2895,2011-07-07,357.200005,176.479996,15.9,26.77
2896,2011-07-08,359.709995,176.490005,15.74,26.92
2897,2011-07-11,354.000011,174.990005,15.43,26.629999
2898,2011-07-12,353.749992,174.050003,15.6,26.540001
2899,2011-07-13,358.0199970000001,174.320007,15.57,26.629999
2900,2011-07-14,357.7700040000001,174.229996,15.43,26.469999
2901,2011-07-15,364.919994,175.53999299999995,15.59,26.780001
2902,2011-07-18,373.800011,175.279999,15.44,26.59
2903,2011-07-19,376.849987,185.210007,15.66,27.540001
2904,2011-07-20,386.89999,183.649994,15.82,27.059999
2905,2011-07-21,387.290012,184.899994,16.35,27.1
2906,2011-07-22,393.300003,185.179993,16.459999,27.530001
2907,2011-07-25,398.499989,183.699997,16.280001000000002,27.91
2908,2011-07-26,403.410007,182.929993,16.290001,28.08
2909,2011-07-27,392.59,181.350006,15.69,27.33
2910,2011-07-28,391.819996,181.800003,16.01,27.719999
2911,2011-07-29,390.479992,181.850006,15.97,27.4
2912,2011-08-01,396.749989,180.75,15.83,27.27
2913,2011-08-02,388.909996,178.050003,15.46,26.799999
2914,2011-08-03,392.57,178.830002,15.49,26.92
2915,2011-08-04,377.369999,171.479996,14.82,25.940001
2916,2011-08-05,373.620007,172.979996,14.94,25.68
2917,2011-08-08,353.210007,166.220001,13.94,24.48
2918,2011-08-09,374.010002,170.610001,14.06,25.58
2919,2011-08-10,363.690006,162.53999299999995,13.73,24.200001
2920,2011-08-11,373.700008,166.729996,15.92,25.190001
2921,2011-08-12,376.98999,168.199997,15.99,25.1
2922,2011-08-15,383.410004,172.990005,16.030001000000002,25.51
2923,2011-08-16,380.480003,171.240005,16.0,25.35
2924,2011-08-17,380.440002,171.479996,15.85,25.25
2925,2011-08-18,366.050007,163.830002,15.01,24.67
2926,2011-08-19,356.029991,157.53999299999995,15.08,24.049999
2927,2011-08-22,356.4399870000001,158.979996,15.01,23.98
2928,2011-08-23,373.600006,164.320007,15.44,24.719999
2929,2011-08-24,376.180012,166.759995,15.46,24.9
2930,2011-08-25,373.720009,165.580002,15.08,24.57
2931,2011-08-26,383.579994,169.139999,15.32,25.25
2932,2011-08-29,389.969994,172.619995,15.74,25.84
2933,2011-08-30,389.989994,172.509995,15.63,26.23
2934,2011-08-31,384.830009,171.910004,15.67,26.6
2935,2011-09-01,381.030003,170.330002,15.82,26.209999
2936,2011-09-02,374.050003,166.979996,15.41,25.799999
2937,2011-09-06,379.740013,165.110001,15.28,25.51
2938,2011-09-07,383.929989,167.309998,15.88,26.0
2939,2011-09-08,384.140007,165.25,16.290001,26.219999
2940,2011-09-09,377.479988,161.369995,15.82,25.74
2941,2011-09-12,379.939991,162.419998,16.09,25.889999
2942,2011-09-13,384.619991,163.429993,16.35,26.040001
2943,2011-09-14,389.299992,167.240005,16.33,26.5
2944,2011-09-15,392.959995,170.089996,16.67,26.99
2945,2011-09-16,400.500008,172.990005,16.620001000000002,27.120001
2946,2011-09-19,411.630009,173.130005,16.51,27.209999
2947,2011-09-20,413.449997,174.720001,16.530001000000002,26.98
2948,2011-09-21,412.140007,173.020004,15.84,25.99
2949,2011-09-22,401.820011,168.619995,15.33,25.059999
2950,2011-09-23,404.299988,169.339996,15.61,25.059999
2951,2011-09-26,403.170002,174.509995,15.99,25.440001
2952,2011-09-27,399.260006,177.71000700000005,16.07,25.67
2953,2011-09-28,397.009995,177.550003,15.84,25.58
2954,2011-09-29,390.570007,179.169998,15.85,25.450001
2955,2011-09-30,381.319996,174.869995,15.5,24.889999
2956,2011-10-03,374.600002,173.28999299999995,15.19,24.530001
2957,2011-10-04,372.500008,174.740005,15.58,25.34
2958,2011-10-05,378.249992,176.850006,16.16,25.889999
2959,2011-10-06,377.369999,181.690002,16.75,26.34
2960,2011-10-07,369.799999,182.389999,16.66,26.25
2961,2011-10-10,388.809994,186.619995,17.09,26.940001
2962,2011-10-11,400.289989,185.0,16.99,27.0
2963,2011-10-12,402.190006,186.119995,17.25,26.959999
2964,2011-10-13,408.429989,186.820007,17.42,27.18
2965,2011-10-14,421.999992,190.529999,17.549999,27.27
2966,2011-10-17,419.990013,186.589996,17.17,26.98
2967,2011-10-18,422.23999800000007,178.899994,17.51,27.309999
2968,2011-10-19,398.619991,177.389999,17.16,27.129999
2969,2011-10-20,395.310009,177.25,17.190001000000002,27.040001
2970,2011-10-21,392.870007,181.630005,17.379998999999998,27.16
2971,2011-10-24,405.770008,182.25,17.540001,27.190001
2972,2011-10-25,397.770012,180.360001,17.620001000000006,26.809999
2973,2011-10-26,400.60001,181.970001,17.610001,26.59
2974,2011-10-27,404.69001,185.880005,18.440001,27.25
2975,2011-10-28,404.949989,187.449997,18.559999,26.98
2976,2011-10-31,404.779999,184.630005,18.530001,26.629999
2977,2011-11-01,396.51001,181.350006,17.59,25.99
2978,2011-11-02,397.410004,183.919998,17.85,26.01
2979,2011-11-03,403.07,187.300003,18.18,26.530001
2980,2011-11-04,400.240002,186.380005,18.030001,26.25
2981,2011-11-07,399.730003,187.320007,18.01,26.799999
2982,2011-11-08,406.229992,187.25,18.309999,27.16
2983,2011-11-09,395.279995,182.240005,17.610001,26.200001
2984,2011-11-10,385.220005,183.350006,18.610001,26.280001
2985,2011-11-11,384.619991,187.380005,19.02,26.91
2986,2011-11-14,379.260002,187.350006,18.940001,26.76
2987,2011-11-15,388.829994,188.75,19.120001,26.74
2988,2011-11-16,384.770008,186.619995,18.799999,26.07
2989,2011-11-17,377.41,185.729996,18.48,25.540001
2990,2011-11-18,374.94001,185.240005,18.42,25.299999
2991,2011-11-21,369.009995,181.479996,18.0,25.0
2992,2011-11-22,376.510006,181.309998,17.92,24.790001
2993,2011-11-23,366.990002,177.949997,17.41,24.469999
2994,2011-11-25,363.570004,177.059998,17.5,24.299999
2995,2011-11-28,376.12001,182.210007,18.01,24.870001
2996,2011-11-29,373.199997,180.940002,17.68,24.84
2997,2011-11-30,382.199989,188.0,18.639999,25.58
2998,2011-12-01,387.93,189.449997,18.58,25.280001
2999,2011-12-02,389.700001,189.660004,18.549999,25.219999
3000,2011-12-05,393.01001,190.839996,18.790001,25.700001
3001,2011-12-06,390.949989,192.940002,18.73,25.66
3002,2011-12-07,389.09,194.050003,18.99,25.6
3003,2011-12-08,390.659996,191.580002,18.57,25.4
3004,2011-12-09,393.62001,194.559998,18.879999,25.700001
3005,2011-12-12,391.839996,192.179993,18.530001,25.51
3006,2011-12-13,388.809994,191.149994,18.469999,25.76
3007,2011-12-14,380.19001,188.720001,17.98,25.59
3008,2011-12-15,378.939995,187.479996,18.040001,25.559999
3009,2011-12-16,381.019989,183.570007,17.940001000000006,26.0
3010,2011-12-19,382.210003,182.889999,17.690001000000006,25.530001
3011,2011-12-20,395.949997,187.240005,18.41,26.030001
3012,2011-12-21,396.450008,181.470001,17.92,25.76
3013,2011-12-22,398.550003,182.039993,18.129999,25.809999
3014,2011-12-23,403.330006,184.75,18.469999,26.030001
3015,2011-12-27,406.529999,184.949997,18.58,26.040001
3016,2011-12-28,402.640003,183.990005,18.16,25.82
3017,2011-12-29,405.120007,186.179993,18.25,26.02
3018,2011-12-30,405.000004,183.880005,18.08,25.959999
3019,2012-01-03,411.23,186.300003,18.629999,26.77
3020,2012-01-04,413.44001,185.539993,18.99,27.4
3021,2012-01-05,418.029995,184.660004,18.92,27.68
3022,2012-01-06,422.400002,182.539993,18.85,28.110001
3023,2012-01-09,421.73,181.589996,18.969999,27.74
3024,2012-01-10,423.239994,181.309998,18.83,27.84
3025,2012-01-11,422.549992,182.320007,19.07,27.719999
3026,2012-01-12,421.389992,180.550003,19.15,28.0
3027,2012-01-13,419.810009,179.160004,19.059999,28.25
3028,2012-01-17,424.700001,180.0,19.309999,28.26
3029,2012-01-18,429.110008,181.070007,19.540001,28.23
3030,2012-01-19,427.750004,180.520004,19.790001,28.120001
3031,2012-01-20,420.30000700000005,188.520004,19.92,29.709999
3032,2012-01-23,427.409996,189.979996,19.83,29.73
3033,2012-01-24,420.409996,191.929993,19.82,29.34
3034,2012-01-25,446.659996,191.729996,19.83,29.559999
3035,2012-01-26,444.62999,190.979996,19.83,29.5
3036,2012-01-27,447.28001,190.460007,19.559999,29.23
3037,2012-01-30,453.009995,192.5,19.559999,29.610001
3038,2012-01-31,456.47998,192.600006,19.65,29.530001
3039,2012-02-01,456.189987,192.619995,19.799999,29.889999
3040,2012-02-02,455.12000300000005,191.529999,19.799999,29.950001
3041,2012-02-03,459.68,193.639999,20.09,30.24
3042,2012-02-06,463.969978,192.820007,20.190001,30.200001
3043,2012-02-07,468.830009,193.350006,20.200001,30.35
3044,2012-02-08,476.680016,192.949997,20.43,30.66
3045,2012-02-09,493.170006,193.130005,20.0,30.77
3046,2012-02-10,493.419998,192.419998,19.9,30.5
3047,2012-02-13,502.600021,192.619995,20.030001,30.58
3048,2012-02-14,509.459991,192.220001,20.07,30.25
3049,2012-02-15,497.669975,192.25,19.91,30.049999
3050,2012-02-16,502.209999,193.020004,20.190001,31.290001
3051,2012-02-17,502.12001,193.419998,20.290001,31.25
3052,2012-02-21,514.850021,193.389999,20.360001,31.440001
3053,2012-02-22,513.039993,193.869995,20.120001,31.27
3054,2012-02-23,516.3899769999998,197.610001,20.23,31.370001
3055,2012-02-24,522.4099809999999,197.759995,20.139999,31.48
3056,2012-02-27,525.760017,197.529999,20.17,31.35
3057,2012-02-28,535.410011,197.979996,20.200001,31.870001
3058,2012-02-29,542.440025,196.729996,19.879999,31.74
3059,2012-03-01,544.4699780000002,197.529999,19.879999,32.290001000000004
3060,2012-03-02,545.180008,198.809998,19.76,32.080002
3061,2012-03-05,533.1600269999999,200.660004,19.6,31.799999
3062,2012-03-06,530.259987,197.259995,19.48,31.559999
3063,2012-03-07,530.6900099999998,197.770004,19.41,31.84
3064,2012-03-08,541.989975,199.809998,19.68,32.009998
3065,2012-03-09,545.170021,200.619995,19.799999,31.99
3066,2012-03-12,551.999977,201.0,19.83,32.040001000000004
3067,2012-03-13,568.099998,203.779999,20.219999,32.669998
3068,2012-03-14,589.580009,204.720001,20.200001,32.77
3069,2012-03-15,585.5599980000002,206.0,19.91,32.849998
3070,2012-03-16,585.569984,206.009995,20.030001,32.599998
3071,2012-03-19,601.100006,205.720001,20.139999,32.200001
3072,2012-03-20,605.959984,204.25,20.57,31.99
3073,2012-03-21,602.4999849999998,204.690002,20.5,31.91
3074,2012-03-22,599.3400190000001,205.490005,20.379999,32.0
3075,2012-03-23,596.050011,205.479996,20.530001,32.009998
3076,2012-03-26,606.97998,207.770004,20.84,32.59
3077,2012-03-27,614.4800190000002,207.179993,20.91,32.52
3078,2012-03-28,617.62001,207.289993,21.08,32.189999
3079,2012-03-29,609.8599929999998,208.270004,21.030001,32.119999
3080,2012-03-30,599.550011,208.649994,21.15,32.259998
3081,2012-04-02,618.6300200000002,209.470001,21.190001,32.290001000000004
3082,2012-04-03,629.319984,209.5,20.82,31.940001
3083,2012-04-04,624.3099900000002,206.050003,20.360001,31.209999
3084,2012-04-05,633.679977,205.470001,20.219999,31.52
3085,2012-04-09,636.229996,204.940002,19.959999,31.1
3086,2012-04-10,628.440018,202.330002,19.549999,30.469999
3087,2012-04-11,626.20002,202.580002,20.02,30.35
3088,2012-04-12,622.7699809999998,205.320007,20.059999,30.98
3089,2012-04-13,605.22998,202.800003,19.85,30.809999
3090,2012-04-16,580.1300200000002,202.720001,19.73,31.08
3091,2012-04-17,609.699989,207.449997,20.08,31.440001
3092,2012-04-18,608.340012,200.130005,20.059999,31.139999
3093,2012-04-19,587.439987,199.509995,19.91,31.01
3094,2012-04-20,572.980003,199.600006,19.91,32.419998
3095,2012-04-23,571.699974,198.619995,19.68,32.119999
3096,2012-04-24,560.280006,200.0,19.42,31.92
3097,2012-04-25,610.000023,203.570007,19.49,32.200001
3098,2012-04-26,607.6999969999998,205.580002,19.6,32.110001000000004
3099,2012-04-27,603.000023,206.809998,19.98,31.98
3100,2012-04-30,583.9799879999998,207.080002,20.16,32.02
3101,2012-05-01,582.130013,208.0,19.98,32.009998
3102,2012-05-02,585.97998,208.059998,19.84,31.799999
3103,2012-05-03,581.819992,207.240005,19.719999,31.76
3104,2012-05-04,565.25,204.990005,19.120001,30.98
3105,2012-05-07,569.480003,203.75,19.08,30.65
3106,2012-05-08,568.18,201.479996,18.709999,30.5
3107,2012-05-09,569.180023,201.229996,18.780001,30.76
3108,2012-05-10,570.519974,200.600006,16.809998999999998,30.74
3109,2012-05-11,566.710007,201.169998,16.51,31.16
3110,2012-05-14,558.2199860000002,199.440002,16.709999,30.68
3111,2012-05-15,553.169991,199.039993,16.540001,30.209999
3112,2012-05-16,546.0800019999998,199.729996,16.690001000000002,29.9
3113,2012-05-17,530.12001,197.889999,16.549999,29.719999
3114,2012-05-18,530.37999,195.880005,16.469998999999998,29.27
3115,2012-05-21,561.279976,197.759995,16.67,29.75
3116,2012-05-22,556.970024,196.820007,16.73,29.76
3117,2012-05-23,570.559975,196.119995,16.690001000000002,29.110001
3118,2012-05-24,565.320015,196.089996,16.389999,29.07
3119,2012-05-25,562.289986,194.300003,16.33,29.059999
3120,2012-05-29,572.269974,196.460007,16.59,29.559999
3121,2012-05-30,579.1699980000002,194.529999,16.389999,29.34
3122,2012-05-31,577.7300190000002,192.899994,16.33,29.190001
3123,2012-06-01,560.989983,189.080002,15.96,28.450001
3124,2012-06-04,564.289978,188.539993,16.110001,28.549999
3125,2012-06-05,562.830025,189.199997,16.120001000000002,28.51
3126,2012-06-06,571.460022,193.990005,16.690001000000002,29.35
3127,2012-06-07,571.720001,194.440002,16.58,29.23
3128,2012-06-08,580.319984,195.139999,16.73,29.65
3129,2012-06-11,571.169975,192.509995,16.48,28.9
3130,2012-06-12,576.159996,194.550003,16.790001,29.290001
3131,2012-06-13,572.160011,193.100006,16.66,29.129999
3132,2012-06-14,571.529984,195.100006,16.92,29.34
3133,2012-06-15,574.12999,199.100006,17.1,30.02
3134,2012-06-18,585.779976,198.289993,17.139999,29.84
3135,2012-06-19,587.4100269999999,198.929993,17.18,30.700001
3136,2012-06-20,585.739975,198.779999,17.51,30.93
3137,2012-06-21,577.669991,193.389999,16.93,30.139999
3138,2012-06-22,582.099998,193.699997,17.129998999999998,30.700001
3139,2012-06-25,570.77002,192.860001,16.940001000000002,29.870001
3140,2012-06-26,572.0300219999998,191.949997,16.82,30.02
3141,2012-06-27,574.4999849999998,193.0,16.73,30.17
3142,2012-06-28,569.04998,191.399994,16.48,29.91
3143,2012-06-29,584.0000150000002,195.580002,17.17,30.59
3144,2012-07-02,592.519997,195.830002,17.08,30.559999
3145,2012-07-03,599.4099809999999,195.929993,17.15,30.76
3146,2012-07-05,609.9399950000002,195.289993,16.940001000000002,30.700001
3147,2012-07-06,605.879982,191.410004,16.77,30.190001
3148,2012-07-09,613.889992,189.669998,16.65,30.0
3149,2012-07-10,608.210022,186.259995,16.41,29.74
3150,2012-07-11,604.430016,185.25,16.379998999999998,29.299999
3151,2012-07-12,598.900009,183.089996,15.98,28.629999
3152,2012-07-13,604.970001,186.009995,16.309998999999998,29.389999
3153,2012-07-16,606.910019,184.789993,16.190001000000002,29.440001
3154,2012-07-17,606.93998,183.649994,16.23,29.66
3155,2012-07-18,606.260017,188.25,16.700001,30.450001
3156,2012-07-19,614.320015,195.339996,16.68,30.67
3157,2012-07-20,604.300026,192.449997,16.360001,30.120001
3158,2012-07-23,603.8300019999998,190.830002,16.07,29.280001
3159,2012-07-24,600.919975,190.339996,15.12,29.15
3160,2012-07-25,574.970009,191.080002,15.42,28.83
3161,2012-07-26,574.8800200000002,193.949997,15.38,29.16
3162,2012-07-27,585.159988,196.389999,15.69,29.76
3163,2012-07-30,595.0300139999998,196.679993,15.87,29.639999
3164,2012-07-31,610.759987,195.979996,15.95,29.469999
